SMILES
COC(=O)c1cc(C)c(COC(=O)C2CCNc3cc(F)ccc32)cn1
O=C(NCc1ccc2ccoc2c1)C(O)c1ccc(Cl)cc1Cl
CC(C)(C)c1nc2ccccn2c1C(=O)C(C#N)c1ncc(F)cc1F
Cn1cc(C(F)(F)F)c(=O)n(CC(=O)Cc2ccc(F)cc2F)c1=O
CC(C)(C(=O)Nc1ccc(-c2cn[nH]n2)cc1)c1ccc(F)cc1F
COC(=O)c1cc(Br)ccc1N(C)C(=O)C(C)c1ccncc1C
CN(C(=O)c1nnn2ccccc12)c1ccc(F)cc1C(F)(F)F
O=C(Nc1ncnc2cccnc12)C(CC(F)F)c1ccc(F)cc1
Cc1nc(Br)cnc1N(C)C(=O)CC1CC1Cc1ccccc1
Cc1cc(F)ccc1C(O)C(=O)NC1c2ccccc2C2CCC1C2
O=C(Nc1cccc2c1C1CCC2N1)C(O)c1ccc(Cl)cc1Cl
CC(O)(C(=O)NCc1cccc2[nH]c(=O)oc12)c1ccc(Cl)cc1
Cc1cc(F)ccc1C1(C(=O)NC2COc3ncccc3C2)CC1
Cc1nc(NC(=O)C(CC(F)(F)F)c2ccc(F)cc2)ccc1C#N
CC(c1noc(C(=O)Nc2ccc(Cl)cc2)n1)c1ncccc1F
Cc1cc(F)ccc1C(O)C(=O)Nc1ccc2cc(C(=O)O)cnc2n1
O=C(OCc1nc2ncccn2n1)C1(c2ccc(Br)cn2)CCC1
CC1Nc2ccccc2C1C(=O)N(c1ccc(F)cc1)S(N)(=O)=O
O=C1NCC(c2ccc(F)cc2)C(=O)NC1CCc1ccccn1
O=C(Nc1cc2n[nH]nc2cc1F)C1(c2ccc(Br)cn2)CCC1
N#CCOc1cc(F)ccc1NC(=O)NC1(c2ccccc2F)CC(O)C1
CC1(C)C(=O)N(c2ccc(F)cc2)CCN1S(=O)(=O)c1cccc(CO)n1
O=C(N1CCOc2ccncc2C1)N1CCCc2cc(Cl)cnc21
Cc1cc(F)ccc1C1(C(=O)NC(C)c2nc(=O)c(C(=O)O)c[nH]2)CC1
COCc1ncc(NC(=O)Cc2ccc(Br)cc2C#N)c(C)n1
CCc1cnc(C)cc1NC(=O)C(C)(C)c1ccc(Br)cn1
N#Cc1cc(Br)cnc1NC(=O)Cc1ccc2nonc2c1
CC(C)(C(=O)Nc1cccc(CO)c1Cl)c1ccc(F)cn1
CN(C)c1cnc(CNC(=O)C(c2ccc(F)cc2)C2CC2)cn1
Cc1cnc(C)c(NC(=O)C(CO)c2ccc(Cl)cc2)c1
COc1cc(OC)c(CCNC(=O)N(C)c2ccc(F)cc2C#N)cn1
O=C(O)C1CN(C(=O)c2ncc3cc(Cl)ccn23)CC1Cc1ccccc1
O=C(OCc1ccncc1C(F)F)C(CO)c1ccc(Cl)cc1
Cc1nnc(N2CCN(C(=O)C(CC(F)F)c3ccc(F)cc3)CC2)nc1C
CC(CC(=O)O)(C(=O)Nc1cccn(C(C)(C)C)c1=O)c1ccc(F)cc1
O=C(COC(=O)c1cc(C2CC2)nc2ccnn12)Nc1ccc(F)cn1
NCC1Cc2cc(F)ccc2N(C(=O)C(N)Cc2nc(=O)cc[nH]2)C1
Cc1ccnc(C(C)(C)NC(=O)C(F)(F)c2ccc(F)cc2F)n1
CN(C(=O)C(C)(O)c1ccc(Cl)cc1)c1cn(C)c2ccccc12
O=C(C(O)c1ccc(Br)cc1)N1CC(O)(c2cccnc2)C1
O=C(Nc1nnsc1-c1ccccc1)C(F)c1ccc(F)cc1
Cc1ncc(C)c(NCC(C)NC(=O)c2ccnc3cc(F)cnc23)n1
Nc1ncnc2c1CN(C(=O)N1CCCc3cc(Br)cnc31)CC2
CC(=O)C(C)(Cc1ccccc1)NC(=O)c1ccnc2cc(F)cnc12
N#CCC(O)CN1CC(=O)Nc2ccc(Cl)cc2C1c1ccccc1F
COC(=O)c1cc(NC(=O)C2(c3ccc(F)cc3C)CC2)cnc1OC
COC(=O)c1cccc(COC(=O)C2(c3ccc(F)cn3)CC2)c1Cl
O=C(NC1c2ccccc2CC1CO)C(CC(F)F)c1ccc(F)cc1
Cc1cc(F)ccc1C(O)C(=O)N(C)C1CNCCc2ccccc21
O=C(c1cnc2ccoc2c1)N1CCN(c2ccc(F)cc2F)C(=O)C1
O=C1CN(CC2COc3ccccc32)CCN1c1ccc(F)cc1F
O=C(Nc1ccc2nonc2c1)C(O)c1ccc(Br)cc1
CC1c2ccccc2C(C)N1C(=O)C(CO)c1ccc(F)cc1
Cn1ncc2c(NC(=O)C(CC(F)F)c3ccc(F)cc3)nncc21
COc1cc(F)ccc1N(C)C(=O)N(C)CC1CCc2ccccc2C1
COc1cc(F)ccc1N(C)C(=O)NC(C)(C)Cc1ccc(C#N)cc1
CC1(C)CN(C(=O)C(N)Cc2cccnn2)c2ccc(Cl)cc21
O=C(Nc1ccnn1-c1cccnn1)C(F)(F)c1ccc(F)cc1F
NC(C(=O)Nc1nccc2c1CNCC2)c1ccc(F)cc1F
O=C(NS(=O)(=O)c1cccc2c1CCCN2)C(c1ccc(F)cc1)C1CC1
CC1CN(C(=O)C2(c3ccc(Br)cc3)CCNC2)c2cccnc21
Cc1cc(F)ccc1C(O)C(=O)N(C)CCc1ccccc1C#N
Cn1nnc2cccc(C(=O)NC3(C(=O)Nc4ccc(F)cc4)CC3)c21
Cc1cc(-c2cc(NC(=O)C(O)c3ccc(F)cc3C)[nH]n2)ccn1
CC1CCC(CNC(=O)N2CCc3cc(F)cnc32)Cc2ccccc21
COc1cc(CNC(=O)C2(c3ccc(Cl)cc3C)CC2)ncn1
N#Cc1cc(Br)ccc1CC(=O)N1CCC(c2cccnn2)CC1
O=C(Cn1ccc(Br)cc1=O)Nc1ccnc2c[nH]nc12
CN(C)c1nc(Cl)ncc1NC(=O)C1Cc2cc(F)cc(F)c2O1
O=C(C1CCCC(Nc2cnccn2)C1)N1CCCC(O)c2cc(F)ccc21
O=C(Cn1ccc(Br)cc1=O)NC1COCc2cccnc21
Cc1ccnc(C)c1COC(=O)Cc1ccc(F)cc1C(F)(F)F
O=C(Cc1ccc(=O)[nH]c1)N(c1ccc(Br)cc1)C1CCC1
O=C(NC1(CNc2ncccn2)CCC1)c1noc2cc(F)ccc12
CC(C)CC(C(=O)Nc1ncc2c(c1C#N)CCNC2)c1ccc(Cl)cc1
N#Cc1cc2c(nc1NC(=O)C1CCc3cc(Br)ccc31)CCNC2
Cc1ccc(COCC(=O)N(C)c2ccc(F)cc2Cl)cc1
N#Cc1cccc(-c2n[nH]cc2C(=O)C(C#N)c2ncc(F)cc2F)c1
COC(=O)c1cc(C(C)NC(=O)N2CCc3cc(F)cnc32)ccc1OC
COCc1cccnc1NC(=O)N1CCN(c2ccc(F)cc2F)C(=O)C1
O=C(OC1CCCN(c2ccc(F)cc2)C1=O)c1cnccc1N1CCOCC1
O=C(Nc1ncc(Br)cc1CO)C1CC(c2ccccc2)O1
CN(C)Cc1cccc(COC(=O)C(C)(O)c2ccc(F)cc2)c1
CN(C(=O)c1c(Cl)nc2cc(Cl)ccn12)c1ccc(CN)cc1
CC(C)(C(=O)Nc1ccn(CC(F)(F)F)c(=O)n1)c1ccc(F)cc1F
O=C(C(O)c1cccnc1)N(c1ccc(Br)cc1)C1CCC1
O=C(OCc1nc(=O)cc[nH]1)C(c1ccc(F)cc1)C1CC1
COc1ccccc1C(OC)C(=O)Nc1nnc(Cl)cc1C
O=C(N1CCN(c2cccc(Cl)c2O)CC1)C1(c2ccc(F)cn2)CC1
O=C(Nc1ncc(Cl)cc1O)c1cccc(-c2ccccc2)n1
COc1c(CSC2CCCN(c3ccc(F)cc3)C2=O)occc1=O
Cc1cc(F)ccc1C1(C(=O)N(C)CCc2ncc(Br)cn2)CC1
O=C(Nc1cccc(-c2ccc(=O)[nH]c2)c1)C(O)c1ccc(Cl)cc1
Cc1cc(CNC(=O)N(c2ccc(Br)cc2)C2CCC2)ncn1
COC(C(=O)OC1CCN(c2ccc(Cl)cc2Cl)C1=O)c1cccnc1
CC(C)(NCC(=O)Nc1ccc(F)cn1)c1cccc(-c2nn[nH]n2)c1
O=C(N1CCc2[nH]c(=O)ccc2C1)N(c1ccc(F)cc1)C1CCC1
Cc1cc(F)ccc1C(O)C(=O)NC(Cc1ccccc1)c1nnc[nH]1
O=C(N1CCC1(c1ccccc1)C(F)(F)F)C1(c2ccc(F)cn2)CC1
CCCOC(C(=O)N1CC(n2cnc3c(N)ncnc32)C1)c1ccc(F)cc1C
CN1Cc2c(NC(=O)c3c(O)cnc4cc(F)ccc34)cccc2C1=O
NC(C(=O)Nc1cccc(N2CCSCC2)n1)c1ccc(F)cc1F
CC(C#N)Oc1cc(F)ccc1NC(=O)C1CCCC(Nc2cnccn2)C1
CC(C(=O)NC1(C)CN(c2nccnc2F)C1)c1ccc(F)cc1F
CC1CN(C(=O)C(CC(F)F)c2ccc(F)cc2)c2cnccc21
COc1cc(F)ccc1N(C)C(=O)N(C)CCc1nccc(C(F)(F)F)n1
O=C(c1cncc2cc(Cl)ccc12)N1CCC(O)c2cccnc21
O=C(Cc1cccc(OC(F)F)n1)N1CCCc2cc(Br)cnc21
Cc1c(O)c(=O)ccn1CC(=O)N1CC(C(C)C)Cc2cc(F)ccc21
CCCCc1ncc(NC(=O)C(F)(F)c2ccc(F)cc2F)c(C)n1
COCC(NC(=O)C1(c2ccc(Cl)cc2C)CC1)c1ccccn1
O=C1CN(c2ccc(OC(F)F)cn2)CCN1c1ccc(F)cc1F
Cc1ccc2c(c1CO)CCCN2C(=O)c1ncc2cc(Cl)ccn12
COc1cc(NC(=O)C2(c3ccc(F)cn3)CC2)ccc1CN
COc1cc[nH]c(=O)c1CNC(=O)N(CC(F)(F)F)c1ccc(Cl)cc1
Nc1ncc2c(n1)CC1CCCC2N1C(=O)Nc1ccc(F)cc1OC(F)F
Cc1cnccc1C(C)C(=O)N1CCOCc2cc(Br)ccc21
Cc1cc(C(=O)OC2CCCN(c3ccc(F)cc3C)C2=O)n2ncnc2n1
Nc1ncncc1CNC(=O)N1CC2(CC2)Oc2cc(Br)ccc21
CN(C(=O)C1CCc2nc(C3CC3)ncc2C1)c1ccc(F)cc1Cl
CC(C)CC(C(=O)N1CC(Oc2ncccn2)C1)c1ccc(Cl)cc1
NC(Cc1cccc(NC(=O)C(F)(F)c2ccc(F)cc2F)c1)C(=O)O
CCN(C(=O)NC(C)(C)c1ncccn1)c1ccc(Br)cc1
CCc1cccnc1COC(=O)C1(c2ccc(F)cc2C)CC1
O=C(OCc1cc(=O)c(O)co1)C1(c2ccc(Cl)cc2)CC(F)(F)C1
CCC(NC(=O)C(C)(C)c1ccc(F)cn1)C(O)c1ccccc1
Cc1cccc(C(C#N)C(=O)C2(c3ccc(Br)cn3)CCC2)n1
Cc1cc(NC(=O)C(c2ccc(F)cc2)C(C)C)nc(C2CC2)n1
Cc1cc(Cl)ccc1CC(=O)NC1(c2ncc(C(=O)O)cn2)CC1
O=C(Nc1nccc2cc[nH]c12)c1cncc2cc(Cl)ccc12
CC(C)Cc1ccnc(NC(=O)C(C)(C)c2ccc(F)cn2)c1
COC(=O)c1ccc(N(C)C(=O)C(F)(F)c2ccc(F)cc2C)cc1
O=C(C(CC(F)F)c1ccc(F)cc1)N1CC(O)(c2ccccn2)C1
O=C(C(CO)c1ccc(F)cc1)N1CCCCc2cc(O)ccc21
CC(=O)Nc1ccc(N(C)C(=O)C(C)(C)c2ccc(Br)cn2)cc1
O=C1CC(c2ccccn2)NC(=O)C2(CCc3cc(Br)ccc32)N1
CCC(C(=O)Nc1ccc(F)cc1)S(=O)(=O)c1cncc(Cl)c1
N#Cc1cnccc1COC(=O)C1(c2ccc(Cl)cc2)CC(F)(F)C1
CC(O)(C(=O)Nc1cccc(C2CC2(F)F)c1)c1ccc(F)cc1
Cc1nccc(NCC2(NC(=O)C(O)c3ccc(F)cc3C)CCC2)n1
O=C(NCc1ccc2nccn2c1)C1(c2ccc(Br)cn2)CCC1
NCc1ccc2c(c1)N(C(=O)C(CC(F)(F)F)c1ccc(F)cc1)CCO2
Cn1c(NC2CCCN(c3ccc(Br)cc3)C2=O)cc(=O)[nH]c1=O
NCCc1cccc(NC(=O)C(CC(F)(F)F)c2ccc(F)cc2)c1
COc1cc(COC(=O)C(O)c2ccc(Cl)cc2F)cc(C)n1
CCN(C(=O)C(CC(F)(F)F)c1ccc(F)cc1)c1nccnc1C
CCCC(C(=O)N(C)Cc1ccc(N)nc1)c1ccc(Cl)cc1
COc1ccnc(NC(=O)C(O)c2ccc(Cl)cc2)c1C
Cc1cc(F)ccc1C(F)(F)C(=O)NC(C)(C(=O)O)c1cccnc1
CCN(C(=O)Cn1ncc2ncccc21)c1ccc(Cl)cc1Cl
N#Cc1ccc2c(c1)CN(C(=O)C(CC(F)F)c1ccc(F)cc1)C2
CNc1ncncc1NC(=O)C(CC(F)(F)F)c1ccc(F)cc1
Cc1ccc(CC2CCN2C(=O)N(C)c2ccc(F)cc2C#N)c(C)c1
COc1cc(F)ccc1N(C)C(=O)C(N)Cc1cncc(Br)c1
Cc1cncc(S(=O)(=O)NC(=O)C(CC(F)(F)F)c2ccc(F)cc2)c1
CC(C)(O)c1cc(Cl)ccc1NC(=O)C1Cc2ccccc2S1(=O)=O
CC(C)N(C(=O)NCc1cccnn1)c1ccc(Br)cc1Cl
Cc1cc(CS(N)(=O)=O)ccc1NC(=O)C(c1ccc(Cl)cc1)N(C)C
COc1ccc2[nH]ccc2c1C(=O)OCC(=O)Cc1ccc(F)cc1F
CC(CNC(=O)C(CO)c1ccc(Cl)cc1)c1ccc(F)cn1
COC(C(=O)Nc1cncc(CN(C)C)c1)c1ccc(Br)cc1
COC(C(=O)NCc1cc(=O)cc[nH]1)c1ccc(Br)cc1
O=C(NCc1ccc(-c2nncnn2)cc1)N(c1ccc(F)cc1)C1CCC1
O=C(O)c1cc2c(nn1)CCN(C(=O)C(F)(F)c1ccc(F)cc1)C2
COC(C(=O)OC1CCCc2nccnc21)c1ccc(Br)cc1
O=C(O)CCc1ccc(NC(=O)C2(c3ccc(Cl)cc3)CC(F)(F)C2)cn1
O=C(CN1CCc2[nH]c(=O)[nH]c(=O)c2C1)Nc1ccc(F)cn1
Cc1nc(=O)c(CCC(=O)N2CCN(C)c3cc(Br)ccc32)c[nH]1
COc1cccnc1S(=O)(=O)NC(=O)C(N)c1ccc(F)cc1F
O=C(Nc1cc2n[nH]nc2cc1F)C(O)c1ccc(Cl)cc1Cl
O=C(N1CCN(c2cccc(=O)[nH]2)CC1)C(F)(F)c1ccc(F)cc1F
NC1CCN(C(=O)CCCc2cnccn2)c2ccc(Cl)cc21
O=C(NCc1ccc2nncn2c1)C(CC(F)F)c1ccc(F)cc1
O=C(N1CCC(O)(c2cccnc2)C1)C1(c2ccc(Cl)cc2F)CC1
COc1cc(C(C)CC(=O)N(C)c2ncc(Br)nc2C)ccc1C
Cc1cccc(N(C)C(=O)N2CCN(c3ccc(F)cc3F)C(=O)C2)c1
Cc1ccn2c(C(=O)Nc3cnc(Cl)nc3N(C)C)nnc2c1
CC1Cc2cc(NC(=O)c3ccnc4cc(F)cnc34)ccc2O1
Cc1cc(F)ccc1C(O)C(=O)NCc1cnc(-c2ccccc2)cn1
COc1ccc2c(c1)N(CC(=O)Nc1ccc(F)cn1)C(C)(C)CC2C
O=C1COc2ncnc(N3CCN(c4ccc(F)cc4F)C(=O)C3)c2N1
CCN(C(=O)NCc1cn(CC)c(=O)[nH]c1=O)c1ccc(Cl)cc1Cl
CN(C(=O)NCc1cccc2c1CCCC2)c1ccc(F)cc1C#N
O=C(NC1(c2ccccc2)CCOC1)N1CCc2cc(F)cnc21
COc1cc(F)ccc1N(C)C(=O)NC1CS(=O)(=O)N(C)c2ccccc21
NCC1Cc2cc(F)ccc2N(C(=O)CCc2ccncc2Br)C1
Cc1nc2ncnn2cc1C(=O)N1CCN(c2ccc(F)cc2)C(=O)C1(C)C
CC(C)(C)NC(=O)COc1cc(F)ccc1NC(=O)c1cn2ccncc2n1
COC(=O)c1cccc(C(C)(CO)NC(=O)Nc2ccc(F)cc2C2CC2)c1
O=C(Cc1ccn2cncc2c1)Nc1ccc(F)cc1OC1CCOCC1
Cc1ccc(NC(=O)C(C)(O)c2ccc(Cl)cc2)c(C)c1C(=O)O
NS(=O)(=O)N(C(=O)CCC1Cc2ccccc2CN1)c1ccc(F)cc1
CSc1ccc(CCCC(=O)Nc2nnc(Cl)cc2C)cc1
CC(CO)N(Cc1ccccc1)C(=O)N(c1ccc(F)cc1)C1CCC1
CC(Cc1ccc(C#N)cc1)C(=O)N(C)c1ccc(F)cc1Cl
Cc1ccc2c(C(=O)N3CCc4cc(Br)cnc43)coc2c1
CC(C)(O)c1cccc2c1CCN2C(=O)c1coc2cc(F)ccc12
CCC(CC)(C(=O)N(C)Cc1cnc(C)cn1)c1ccc(Cl)cc1
CC(C)(C(=O)N=S(C)(=O)c1cccc(F)c1)c1ccc(Br)cn1
O=C(Cn1ccc(Br)cc1=O)OCc1ccc2c(n1)OCCO2
N#CCCN(C(=O)C(O)c1cccc2c1OCC2)c1ccc(F)cc1
CCN(C(=O)C(OC)c1ccc(Br)cc1)c1ccc(C)nn1
COc1cncc(NC(=O)C(C)(C)c2ccc(Br)cn2)c1
N#CC(C(=O)C1C2Cc3ccc(Cl)cc3C21)c1ccc(F)cn1
O=C(C(CO)c1ccc(Cl)cc1)N1CCOCCC1c1ccccc1
O=C(O)c1cnc(C2(NC(=O)C(F)c3ccc(F)cc3)CC2)nc1
COC(=O)c1c(C)ccc(NC(=O)C(C)(F)c2ccc(F)cc2)c1C
O=C(NC1(c2ccccc2)CC(O)C1)C(F)(F)c1ccc(Cl)cc1
CN(Cc1cc(Cl)ccn1)C(=O)C(c1ccc(F)cc1)C1CC1
Cc1ccc2c(c1C)CCCN2C(=O)C1(c2ccc(F)cn2)CC1
CC(OC(=O)C(CC(F)F)c1ccc(F)cc1)c1cnccn1
CC(C(=O)OCC(=O)Cc1ccc(F)cc1F)c1ccc(C#N)cc1
O=C(CC(c1ccccc1)n1ccnn1)N1CCCC(O)c2cc(F)ccc21
CN(C(=O)C(CC(F)(F)F)c1ccc(F)cc1)c1cccc(CC(=O)O)c1
CC(C(=O)OCC(=O)Nc1ccc(F)cn1)c1cccc2ccccc12
Cc1cccnc1C1(CNC(=O)C(C)(C)c2ccc(Br)cn2)CC1
O=C(NCc1ccc2cc[nH]c2n1)C(F)(F)c1ccc(F)cc1F
O=C(Nc1ccc(OCCO)nc1)C1NCCc2cc(Br)ccc21
Cc1ncccc1N(C)C(=O)CC1C(=O)Nc2ccc(Cl)cc21
CC(C(=O)Nc1nc2ccc(=O)[nH]c2s1)c1ccc(F)cc1F
COC(=O)c1cc(NC(=O)c2ccnc3cc(Cl)ccc23)c[nH]c1=O
O=C(O)C1CN(C(=O)C2(c3cccnc3)CC2)c2ccc(Br)cc21
CCc1ccc(CC(=O)N2CC(C(=O)O)c3cc(Br)ccc32)nc1
O=C(Nc1snc2nccnc12)C(c1ccc(F)cc1)C1CC1
Cc1cc(SC2CCN(c3ccc(F)cc3)C2=O)nnc1C
CC(C)(C(=O)N1Cc2ccc(C#N)cc2C1)c1ccc(Br)cn1
Cc1cc2c(c(=O)[nH]1)CCCN2C(=O)C(C)(C)c1ccc(Br)cn1
O=C(NCC1(O)CCOc2ccccc21)C(CC(F)F)c1ccc(F)cc1
O=C(COC(=O)C(F)(F)c1cnccn1)Cc1ccc(F)cc1F
CN(C(=O)c1coc2c(F)c(Cl)ccc12)c1cnc(Cl)cn1
Cc1cc(C(=O)N(C)c2cnc(Cl)cn2)c2cccnc2c1C
Nc1nccc2c1CN(C(=O)C1(c3ccc(Br)cn3)CCC1)CC2
O=C(Nc1ccc(OCC(F)(F)F)cn1)C(CO)c1ccc(F)cc1
Cc1cc(N2CCN(c3ccc(F)cc3F)C(=O)C2)n2ncc(C)c2n1
Cc1ccc(C2(C(=O)Nc3nnc(Cl)cc3C)CCC(=O)CC2)cc1
CN(C)C(C(=O)N1CCN(c2cccc(=O)[nH]2)CC1)c1ccc(Cl)cc1
CC(F)(F)c1ccc(CNC(=O)C(O)c2ccc(Cl)cc2Cl)nc1
Cc1cc(Cl)ccc1C1(C(=O)N2CCN(c3ccc(=O)[nH]c3)CC2)CC1
CC(CN)c1cn(C(C(=O)Nc2ccc(F)cc2)c2ccccc2)nn1
Cc1cnccc1C(C)C(=O)Nc1cnc(Cl)nc1N(C)C
CC1(C)C(C(=O)Nc2ncc(F)cc2C(F)(F)F)C1c1ccncc1
O=C(Nc1ncc(F)cc1C(F)(F)F)c1csc2ccncc12
COC(C(=O)OCCn1c(C)cc(C)nc1=O)c1ccc(Br)cc1
CC(C)(O)c1cnc(NC2CCN(c3ccc(Br)cc3)C2=O)cn1
N#CCn1cc(NC(=O)C2(c3ccc(Br)cn3)CC2)ccc1=O
N#CC(C(=O)C1CC12CCCc1ccccc12)c1ccc(F)cn1
Cc1cc(C)nc(-n2nccc2NC(=O)C(CC(F)F)c2ccc(F)cc2)n1
O=C1NCc2ccc(NC(=O)c3c(O)cnc4cc(F)ccc34)cc2N1
CCc1nc(OC)ccc1NC(=O)C1(c2ccc(Cl)cc2F)CC1
CC1CCC(NC(=O)C2(c3ccc(F)cn3)CC2)Cc2ccccc21
CC1CN(C(=O)C(c2ccc(Cl)cc2)N(C)C)c2ccc(C(=O)O)cc21
Cc1cc(F)ccc1C1(C(=O)N2Cc3[nH]c(N)nc(=O)c3C2)CC1
O=C(Cc1noc(-c2cccc3nncn23)n1)Nc1ccc(Cl)cc1
NC(C(=O)N1CCc2cc(F)ccc21)C1Cc2ccccc2O1
CC(C)c1cn(CC2CN(c3ccc(Br)cc3)C(=O)O2)ccc1=O
O=C1CCC(NC(=O)C2(c3ccc(Br)cn3)CCC2)c2ccccc21
